date,close,open,high,low,volume
2025-07-02,1385.6429999999998,1385.543,1390.8429999999998,1376.043,26218
2025-07-03,1391.6429999999998,1388.043,1398.733,1384.043,24413
2025-07-04,1398.263,1391.743,1407.933,1386.0529999999999,28767
2025-07-07,1386.743,1398.3229999999999,1399.543,1386.0529999999999,23855
2025-07-08,1392.153,1386.753,1396.043,1386.743,18674
2025-07-09,1394.923,1391.043,1406.013,1390.213,27745
2025-07-10,1402.543,1395.013,1412.223,1386.443,38725
2025-07-11,1403.043,1399.203,1434.043,1399.203,57243
2025-07-14,1399.643,1406.0430000000001,1411.0230000000001,1397.643,27781
2025-07-15,1387.043,1397.023,1398.9729999999997,1384.3629999999998,35406
2025-07-16,1387.0729999999999,1386.0529999999999,1393.533,1385.993,21286
2025-07-17,1392.393,1390.023,1399.053,1388.923,23106
2025-07-18,1413.043,1396.043,1413.853,1392.423,41823
2025-07-21,1419.043,1413.033,1422.8429999999998,1411.043,26203
2025-07-22,1441.023,1420.043,1442.643,1416.723,42119
2025-07-23,1451.543,1445.043,1471.043,1444.993,45045
2025-07-24,1467.543,1452.043,1475.043,1451.043,38804
2025-07-25,1431.043,1467.443,1467.443,1429.043,41911
2025-07-28,1414.7029999999997,1429.043,1431.033,1412.3429999999998,38586
2025-07-29,1415.043,1415.6429999999998,1424.8329999999999,1411.0529999999999,26304
2025-07-30,1425.483,1420.043,1433.203,1413.043,31868
2025-07-31,1397.713,1419.043,1420.9129999999998,1394.043,51798
2025-08-01,1393.043,1397.9129999999998,1402.003,1390.043,29636
2025-08-04,1395.043,1391.043,1395.8429999999998,1390.043,18688
2025-08-05,1403.7830000000001,1397.0430000000001,1405.983,1393.153,25342
2025-08-06,1399.9229999999998,1405.043,1405.043,1395.3429999999998,23699
2025-08-07,1398.3929999999998,1399.9229999999998,1403.743,1396.1029999999998,28001
2025-08-08,1397.013,1399.0929999999998,1402.543,1394.043,18655
2025-08-11,1421.043,1399.543,1428.033,1399.043,47159
2025-08-12,1413.0829999999999,1425.043,1441.1129999999998,1412.043,42019
2025-08-13,1396.0929999999998,1401.043,1409.723,1396.043,65528
2025-08-14,1403.033,1396.983,1423.5529999999999,1396.983,48129
2025-08-15,1398.1229999999998,1402.0529999999999,1404.703,1396.263,47582
2025-08-18,1404.5430000000001,1403.0330000000001,1412.683,1399.143,47378
2025-08-19,1414.043,1409.543,1422.703,1408.043,46372
2025-08-20,1426.043,1414.043,1428.8429999999998,1406.0629999999999,45805
2025-08-21,1424.293,1429.493,1431.033,1419.693,30891
2025-08-22,1439.993,1424.9229999999998,1440.043,1420.8129999999999,44971
2025-08-25,1466.3729999999998,1446.0529999999999,1472.043,1442.043,65325
2025-08-26,1457.6529999999998,1466.3629999999998,1470.273,1456.0529999999999,39602
2025-08-27,1424.043,1457.923,1460.973,1424.043,56006
2025-08-28,1422.1429999999998,1424.013,1432.1429999999998,1414.8129999999999,39282
2025-08-29,1456.043,1429.043,1458.6229999999998,1428.043,62256
2025-09-01,1452.143,1458.243,1464.043,1441.743,45123
2025-09-02,1467.3429999999998,1454.703,1485.043,1454.043,56688
2025-09-03,1456.5929999999998,1467.043,1479.543,1442.043,45045
2025-09-04,1448.703,1448.043,1455.3429999999998,1436.513,47747
2025-09-05,1459.043,1447.043,1463.013,1440.043,37388
2025-09-08,1477.273,1459.043,1482.483,1453.543,51383
2025-09-09,1481.043,1481.043,1485.993,1469.463,35743
2025-09-10,1498.0529999999999,1482.703,1505.993,1472.043,49663
2025-09-11,1499.543,1498.0529999999999,1502.0629999999999,1484.543,37239
2025-09-12,1492.043,1502.043,1514.0629999999999,1486.5729999999999,33722
2025-09-15,1491.1429999999998,1491.9129999999998,1493.523,1477.543,25827
2025-09-16,1476.023,1491.143,1497.033,1472.253,32718
2025-09-17,1469.043,1476.033,1486.3229999999999,1466.0529999999999,30331
2025-09-18,1444.003,1468.043,1473.8429999999998,1439.543,49721
2025-09-19,1444.013,1444.033,1451.543,1433.0529999999999,32637
2025-09-22,1429.3929999999998,1441.1329999999998,1444.013,1426.0529999999999,34947
2025-09-23,1423.463,1426.543,1433.543,1416.043,38663
2025-09-24,1418.043,1410.1129999999998,1432.8229999999999,1410.1129999999998,30744
2025-09-25,1415.043,1418.8729999999998,1421.253,1412.043,33870
2025-09-26,1411.043,1417.223,1423.1529999999998,1404.0529999999999,45121
2025-09-29,1436.9029999999998,1415.423,1446.033,1411.043,53684
2025-09-30,1420.033,1436.043,1436.8029999999999,1416.043,39364
2025-10-09,1412.8229999999999,1412.043,1415.423,1396.043,54918
2025-10-10,1406.043,1413.6429999999998,1415.983,1403.543,36001
2025-10-13,1395.243,1391.743,1398.893,1391.163,46069
2025-10-14,1427.0629999999999,1406.033,1440.043,1406.033,66672
2025-10-15,1438.043,1427.023,1439.043,1421.1229999999998,42785
2025-10-16,1460.953,1437.963,1460.993,1434.923,45730
2025-10-17,1431.043,1459.1429999999998,1464.043,1430.0729999999999,38086
2025-10-20,1433.973,1431.043,1445.543,1430.923,25950
2025-10-21,1438.3029999999999,1435.043,1445.983,1431.543,25443
2025-10-22,1434.743,1438.1229999999998,1441.773,1432.043,18195
2025-10-23,1444.023,1431.043,1444.8429999999998,1423.243,29322
2025-10-24,1426.043,1443.9929999999997,1454.9229999999998,1425.3829999999998,38226
2025-10-27,1416.453,1416.043,1428.533,1412.033,37102
2025-10-28,1421.0430000000001,1418.0430000000001,1427.243,1417.143,27124
2025-10-29,1407.9429999999998,1416.0629999999999,1422.5929999999998,1406.0829999999999,33937
2025-10-30,1402.783,1397.8529999999998,1412.6729999999998,1397.8529999999998,47456
2025-10-31,1406.053,1398.0430000000001,1412.023,1396.153,35694
2025-11-03,1411.0430000000001,1407.0430000000001,1424.0430000000001,1396.143,34548
2025-11-04,1405.043,1411.1429999999998,1411.8229999999999,1399.8229999999999,26566
2025-11-05,1396.1229999999998,1401.933,1407.033,1396.0529999999999,34475
2025-11-06,1411.173,1406.043,1417.493,1406.033,38348
2025-11-07,1409.373,1411.153,1415.823,1407.153,18861
2025-11-10,1438.3429999999998,1411.043,1439.733,1411.023,49452
2025-11-11,1435.033,1438.043,1438.223,1423.043,26692
2025-11-12,1441.193,1436.023,1454.403,1435.253,32992
2025-11-13,1446.423,1438.1629999999998,1449.6229999999998,1434.043,31179
2025-11-14,1432.6429999999998,1446.043,1454.993,1432.3429999999998,27473
2025-11-17,1447.043,1430.043,1449.043,1421.8329999999999,34462
2025-11-18,1452.043,1446.743,1462.1129999999998,1445.043,34205
2025-11-19,1447.0529999999999,1450.043,1455.5729999999999,1446.003,22045
2025-11-20,1443.1529999999998,1448.043,1455.9429999999998,1441.0729999999999,24002
2025-11-21,1442.6429999999998,1446.543,1456.043,1432.043,42607
2025-11-24,1428.043,1443.043,1447.043,1427.173,33607
2025-11-25,1420.693,1434.043,1434.043,1420.543,28441
2025-11-26,1425.1929999999998,1424.9229999999998,1429.533,1419.6229999999998,20306
2025-11-27,1423.3429999999998,1425.543,1426.043,1415.0829999999999,22287
2025-11-28,1426.543,1422.543,1431.543,1419.043,23211
2025-12-01,1424.043,1427.043,1438.3129999999999,1418.043,27333
2025-12-02,1412.0729999999999,1424.043,1427.963,1411.0629999999999,25047
2025-12-03,1405.1429999999998,1411.8529999999998,1412.013,1404.043,23573
2025-12-04,1400.023,1405.143,1408.543,1394.423,29075
2025-12-05,1406.0529999999999,1400.023,1409.1329999999998,1395.543,25402
2025-12-08,1394.263,1405.243,1412.713,1394.043,33603
2025-12-09,1377.0529999999999,1394.273,1397.043,1376.0929999999998,42634
2025-12-10,1378.8429999999998,1376.043,1378.8429999999998,1359.223,33133
2025-12-11,1388.033,1382.7029999999997,1388.033,1377.5929999999998,22385
2025-12-12,1396.6929999999998,1394.043,1401.043,1389.6129999999998,37159
2025-12-15,1402.043,1415.6329999999998,1416.033,1401.6129999999998,33359
2025-12-16,1398.043,1402.243,1404.8229999999999,1391.043,23964
2025-12-17,1409.143,1401.043,1415.983,1393.723,31382
2025-12-18,1407.0430000000001,1409.5430000000001,1414.923,1402.153,17830
2025-12-19,1410.0,1410.0,1412.45,1401.01,26509
2025-12-22,1408.26,1410.0,1414.1399999999999,1406.58,20426
2025-12-23,1407.8600000000001,1408.26,1412.93,1397.19,24507
2025-12-24,1400.9,1404.99,1406.36,1400.0,25187
2025-12-25,1414.17,1405.0,1419.48,1401.38,23386
2025-12-26,1414.13,1414.17,1419.14,1410.0,17803
2025-12-29,1402.0,1414.13,1414.13,1401.0,26308
2025-12-30,1389.72,1401.0,1401.9,1386.0,33792
2025-12-31,1377.18,1390.0,1394.0,1377.17,34766
2026-01-05,1426.0,1385.0,1431.88,1385.0,70949
2026-01-06,1428.01,1432.55,1436.97,1416.53,39586
2026-01-07,1423.3600000000001,1432.88,1435.0,1420.2,29684
2026-01-08,1412.3000000000002,1423.3300000000002,1423.3600000000001,1408.14,29135
2026-01-09,1419.1,1417.0,1428.6,1416.01,29848
2026-01-12,1423.2300000000002,1419.1000000000001,1431.0000000000002,1417.1000000000001,36083
2026-01-13,1411.0,1426.79,1429.52,1408.99,39169
2026-01-14,1398.01,1411.0,1422.25,1396.18,51758
2026-01-15,1388.8899999999999,1396.02,1402.83,1388.58,40907
2026-01-16,1382.0,1395.0,1397.5,1380.0,55121
2026-01-19,1376.0,1381.9,1387.49,1375.0,42286
2026-01-20,1373.55,1379.5,1381.58,1372.05,36484
2026-01-21,1351.06,1373.56,1374.4,1350.0,64516
2026-01-22,1340.06,1352.01,1361.76,1337.48,59011
2026-01-23,1337.0,1340.1000000000001,1348.0,1332.47,61949
2026-01-26,1342.0000000000002,1340.5100000000002,1355.0000000000002,1325.1200000000001,80166
2026-01-27,1343.01,1344.98,1353.7,1338.0,48416
2026-01-28,1323.69,1343.04,1346.71,1322.01,76218
2026-01-29,1437.72,1335.0,1445.0,1329.06,189534
2026-01-30,1401.0,1435.0,1435.0,1401.0,94480
2026-02-02,1427.0000000000002,1425.0000000000002,1458.5800000000002,1411.6200000000001,85724
2026-02-03,1456.5,1445.0,1476.81,1443.03,43295
